"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,76.9787443596619,82.0810144853991,135,0.9,17,30791.4977438648
2,76.45399151412,82.0294166505033,134,0.893333333333333,18,30581.596605648
3,76.4492790526637,82.0115428487374,134,0.893333333333333,18,30579.7116210655
4,76.4583705420152,82.0228620414499,134,0.893333333333333,18,30583.3482168061
5,76.4595589755888,82.0272238011325,134,0.893333333333333,18,30583.8235902355
6,76.4546755743306,82.0313889992694,134,0.893333333333333,18,30581.8702297322
7,76.4613833253924,82.0256534968607,134,0.893333333333333,18,30584.5533301569
8,76.4573598226185,82.0231212793084,134,0.893333333333333,18,30582.9439290474
9,76.4537406327451,82.0157882591935,134,0.893333333333333,18,30581.496253098
10,76.455656636694,82.0389633217655,134,0.893333333333333,18,30582.2626546776
11,8.20038089591237,8.20038089591237,0,0,NA,3280.15235836495
