"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.5351759663948,89.3707665627592,66.8564427351479,80,33014.0703865579,26742.5770940592,133,0.886666666666667,19,23,0.153333333333333,1
2,85.437789023008,89.1100111272453,59.910408530533,65.5843280610059,34175.1156092032,23964.1634122132,142,0.946666666666667,10,0,0,NA
3,85.4316605799935,89.1004965707033,59.9185885899169,65.583305670914,34172.6642319974,23967.4354359667,142,0.946666666666667,10,0,0,NA
4,85.4350929613583,89.1096437151278,59.9184734514923,65.5837222477548,34174.0371845433,23967.3893805969,142,0.946666666666667,10,0,0,NA
5,85.4335072470374,89.1260637215256,59.9178427990175,65.5787227282834,34173.402898815,23967.137119607,142,0.946666666666667,10,0,0,NA
6,85.4320692683957,89.1065729759511,59.9179575478087,65.5811490129098,34172.8277073583,23967.1830191235,142,0.946666666666667,10,0,0,NA
7,85.4299901308861,89.1220228775711,59.918845060049,65.5836981935451,34171.9960523544,23967.5380240196,142,0.946666666666667,10,0,0,NA
8,85.4308694295262,89.0985070243249,59.9189135990962,65.5822823991762,34172.3477718105,23967.5654396385,142,0.946666666666667,10,0,0,NA
9,85.4324626715317,89.1105852140693,59.9198775107447,65.5832737818759,34172.9850686127,23967.9510042979,142,0.946666666666667,10,0,0,NA
10,85.4310140618331,89.1139412480815,59.9197210149746,65.5850386886433,34172.4056247332,23967.8884059899,142,0.946666666666667,10,0,0,NA
11,8.8979528543307,8.8979528543307,6.5582816274221,6.5582816274221,3559.18114173228,2623.31265096884,0,0,NA,0,0,NA
