"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,77.7340749798638,78.7036154136016,50.6218807340718,75,31093.6299919455,20248.7522936287,144,0.96,1,2,0.0133333333333333,1
2,1.81471049426699,11.7297226390332,68.3471605708164,74.9262305572262,725.884197706797,27338.8642283266,0,0,NA,124,0.826666666666667,28
3,0.000130814428556048,0.000894180098225057,70.6501912813568,74.9338665358825,0.0523257714224191,28260.0765125427,0,0,NA,132,0.88,20
4,9.22868519652649e-09,6.30819172373961e-08,70.6503531021316,74.9353632222076,3.6914740786106e-06,28260.1412408527,0,0,NA,132,0.88,20
5,6.5104876443594e-13,4.45028008348081e-12,70.6496267078516,74.9348509574782,2.60419505774376e-10,28259.8506831406,0,0,NA,132,0.88,20
6,4.59296467459371e-17,3.13950536358752e-16,70.6487772936812,74.9317764020295,1.83718586983748e-14,28259.5109174725,0,0,NA,132,0.88,20
7,3.24011868435315e-21,2.21482199510135e-20,70.6502343421467,74.9346268854676,1.29604747374126e-18,28260.0937368587,0,0,NA,132,0.88,20
8,2.28574254342699e-25,1.56244623249647e-24,70.6493009867468,74.9319578630787,9.14297017370794e-23,28259.7203946987,0,0,NA,132,0.88,20
9,1.61248525955641e-29,1.10222911238838e-28,70.6498384191705,74.931395702859,6.44994103822564e-27,28259.9353676682,0,0,NA,132,0.88,20
10,1.13754361624123e-33,7.77573687260066e-33,70.6504310824357,74.9361141887136,4.55017446496491e-31,28260.1724329743,0,0,NA,132,0.88,20
11,4.02460939453882e-37,4.02460939453882e-37,7.49275032041884,7.49275032041884,1.60984375781553e-34,2997.10012816753,0,0,NA,0,0,NA
