"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.3678263616378,82.6181111149276,139,0.926666666666667,1,32147.1305446551
2,77.0073212710788,82.5964151555857,134,0.893333333333333,18,30802.9285084315
3,77.0021574432773,82.5887153853763,134,0.893333333333333,18,30800.8629773109
4,77.0031692883935,82.5898485187083,134,0.893333333333333,18,30801.2677153574
5,77.0078286752352,82.6200471416409,134,0.893333333333333,18,30803.1314700941
6,77.0067925075212,82.5961216839472,134,0.893333333333333,18,30802.7170030085
7,77.0078549169121,82.5982321422924,134,0.893333333333333,18,30803.1419667649
8,77.0051217287683,82.5986508673307,134,0.893333333333333,18,30802.0486915073
9,77.0116294607448,82.5979267173253,134,0.893333333333333,18,30804.6517842979
10,77.0137533348901,82.602442513607,134,0.893333333333333,18,30805.501333956
11,8.25781975632846,8.25781975632846,0,0,NA,3303.12790253138
