"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,84.8425238148076,99,2.62876898660346,4.04479030543506,33937.0095259231,1051.50759464139,151,1.00666666666667,1,0,0,NA
2,72.0762703446895,78.7151875232952,3.77728136493583,4.57200981737623,28830.5081378758,1510.91254597433,136,0.906666666666667,16,0,0,NA
3,36.3417161699896,77.3354975440494,16.7737576358497,54.3506945170639,14536.6864679959,6709.50305433986,38,0.253333333333333,17,0,0,NA
4,0.0358934271222989,0.233778874624606,66.9647916652558,74.9307789355815,14.3573708489195,26785.9166661023,0,0,NA,102,0.68,50
5,4.61631840027643e-06,3.07704758038065e-05,70.6481323038655,74.9311584869419,0.00184652736011057,28259.2529215462,0,0,NA,132,0.88,20
6,5.77229187484825e-10,3.84757178268371e-09,70.6492847064119,74.9310189264567,2.3089167499393e-07,28259.7138825648,0,0,NA,132,0.88,20
7,7.21766928444565e-14,4.81099586956885e-13,70.6484225013694,74.9345391511351,2.88706771377826e-11,28259.3690005478,0,0,NA,132,0.88,20
8,9.02464639145977e-18,6.01542613009165e-17,70.6515805884702,74.9347205527722,3.60985855658391e-15,28260.6322353881,0,0,NA,132,0.88,20
9,1.12838012664108e-21,7.52126543590683e-21,70.65035548372,74.9338883087996,4.51352050656434e-19,28260.142193488,0,0,NA,132,0.88,20
10,1.41089146674751e-25,9.40439184886815e-25,70.6486095142102,74.9329865925639,5.64356586699002e-23,28259.4438056841,0,0,NA,132,0.88,20
11,5.25989862285054e-29,5.25989862285054e-29,7.4925059280978,7.4925059280978,2.10395944914022e-26,2997.00237123912,0,0,NA,0,0,NA
