"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,61.3256578947368,40,0.533333333333333,35
2,71.2993421052632,56,0.746666666666667,21
3,78.0197368421053,62,0.826666666666667,15
4,73.8092105263158,57,0.76,20
5,74.2894736842105,59,0.786666666666667,16
6,73.8782894736842,54,0.72,23
7,76.7763157894737,62,0.826666666666667,15
8,76.2105263157895,61,0.813333333333333,16
9,76,59,0.786666666666667,18
10,75.8157894736842,60,0.8,17
11,4.75,0,0,NA
