"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,49.7927631578947,16,0.213333333333333,60
2,71.7927631578947,59,0.786666666666667,18
3,69.1315789473684,54,0.72,21
4,71.5657894736842,58,0.773333333333333,19
5,71.6052631578947,56,0.746666666666667,21
6,74.4868421052632,57,0.76,14
7,72.2434210526316,57,0.76,20
8,66.1809210526316,50,0.666666666666667,24
9,74.5789473684211,62,0.826666666666667,14
10,74.2006578947368,60,0.8,17
11,6.75,0,0,NA
