"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,81.944011868511,82.1739128868065,151,1.00666666666667,1,32777.6047474044
2,76.1655219609261,81.8626954945099,133,0.886666666666667,19,30466.2087843705
3,76.1557567187566,81.88207673873,133,0.886666666666667,19,30462.3026875027
4,76.1503465113307,81.8642628887087,133,0.886666666666667,19,30460.1386045323
5,76.1551620217285,81.8577160473007,133,0.886666666666667,19,30462.0648086914
6,76.1553605648211,81.8707843705764,133,0.886666666666667,19,30462.1442259285
7,76.149825540467,81.8620348841139,133,0.886666666666667,19,30459.9302161868
8,76.1525814718162,81.8577777930565,133,0.886666666666667,19,30461.0325887265
9,76.1511976614224,81.8686927637221,133,0.886666666666667,19,30460.479064569
10,76.152450850577,81.8563040968463,133,0.886666666666667,19,30460.9803402308
11,8.18443752151379,8.18443752151379,0,0,NA,3273.77500860552
