"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,70.0634130547914,70.5842201591968,142,0.946666666666667,10,28025.3652219166
2,29.8117555669253,30.8075751937777,0,0,NA,11924.7022267701
3,25.4662711404952,26.8880588331366,0,0,NA,10186.5084561981
4,25.0008455775362,26.5069645371461,0,0,NA,10000.3382310145
5,24.9542908396618,26.4644371102776,0,0,NA,9981.71633586471
6,24.9497050362777,26.4601439353243,0,0,NA,9979.88201451106
7,24.9492533762614,26.4597234558222,0,0,NA,9979.70135050455
8,24.9492062121035,26.4596756277133,0,0,NA,9979.68248484139
9,24.9492084608169,26.4596808698478,0,0,NA,9979.68338432677
10,24.9492014511494,26.4596745905969,0,0,NA,9979.68058045977
11,2.64582056183268,2.64582056183268,0,0,NA,1058.32822473307
