"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,72.2927500382669,75.2529208524538,52.2761317125233,75,28917.1000153068,20910.4526850093,129,0.86,23,2,0.0133333333333333,1
2,1.72200890021649,11.1404376900965,68.4683960802016,74.9290871894402,688.803560086597,27387.3584320806,0,0,NA,124,0.826666666666667,28
3,0.000123972282296285,0.000847404289509438,70.6479727811501,74.9343785994039,0.0495889129185141,28259.1891124601,0,0,NA,132,0.88,20
4,8.74576270731011e-09,5.97821793268324e-08,70.6489215286735,74.9303008501905,3.49830508292404e-06,28259.5686114694,0,0,NA,132,0.88,20
5,6.1697362137492e-13,4.21738238200483e-12,70.6486714563093,74.9325451003285,2.46789448549968e-10,28259.4685825237,0,0,NA,132,0.88,20
6,4.35250722069787e-17,2.97517521037774e-16,70.6488319886112,74.9315052495006,1.74100288827915e-14,28259.5327954445,0,0,NA,132,0.88,20
7,3.07059563521396e-21,2.09888320665511e-20,70.6491952976105,74.9337853123248,1.22823825408558e-18,28259.6781190442,0,0,NA,132,0.88,20
8,2.16619654346117e-25,1.48071153959234e-24,70.6490397691063,74.9310937022652,8.6647861738447e-23,28259.6159076425,0,0,NA,132,0.88,20
9,1.52817573764693e-29,1.04458760821998e-28,70.6501600227651,74.9327525821734,6.11270295058772e-27,28260.064009106,0,0,NA,132,0.88,20
10,1.07806627035427e-33,7.36918788037863e-33,70.6487839210999,74.9338529283287,4.31226508141707e-31,28259.51356844,0,0,NA,132,0.88,20
11,3.81417877097317e-37,3.81417877097317e-37,7.49291099417833,7.49291099417833,1.52567150838927e-34,2997.16439767133,0,0,NA,0,0,NA
