"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.59929824561403,0,0,NA
2,24.5075438596491,0,0,NA
3,42.4108771929825,0,0,NA
4,52.8610526315789,0,0,NA
5,59.370350877193,27,0.36,27
6,66.3388304093567,48,0.64,20
7,70.9754970760234,58,0.773333333333333,19
8,72.973567251462,60,0.8,17
9,73.6480701754386,60,0.8,17
10,74.1981286549708,60,0.8,17
11,8.17777777777778,0,0,NA
