"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,76.9410242976693,82.1540245724679,135,0.9,17,30776.4097190677
2,76.4326516802936,82.1467335566971,134,0.893333333333333,18,30573.0606721174
3,76.428912223894,82.1417403606271,134,0.893333333333333,18,30571.5648895576
4,76.4250747765516,82.1372295192314,134,0.893333333333333,18,30570.0299106206
5,76.4365568977981,82.1598064619844,134,0.893333333333333,18,30574.6227591192
6,76.430052644919,82.136845091339,134,0.893333333333333,18,30572.0210579676
7,76.4261553067359,82.1460414254744,134,0.893333333333333,18,30570.4621226944
8,76.4301378554893,82.1466578920703,134,0.893333333333333,18,30572.0551421957
9,76.4231433206489,82.1329804458942,134,0.893333333333333,18,30569.2573282596
10,76.4319547182044,82.1502746387162,134,0.893333333333333,18,30572.7818872818
11,8.21156180776751,8.21156180776751,0,0,NA,3284.624723107
