"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.7498981680139,82.6062498309261,140,0.933333333333333,12,31899.9592672056
2,77.0061144565664,82.6039637268183,134,0.893333333333333,18,30802.4457826266
3,77.0076728822025,82.5990750648109,134,0.893333333333333,18,30803.069152881
4,77.0121181865629,82.6072558416143,134,0.893333333333333,18,30804.8472746252
5,77.0097824935527,82.5980340541128,134,0.893333333333333,18,30803.9129974211
6,77.0064504830193,82.6042403098286,134,0.893333333333333,18,30802.5801932077
7,77.0124315261652,82.6029126726897,134,0.893333333333333,18,30804.9726104661
8,77.007418573947,82.6108200016805,134,0.893333333333333,18,30802.9674295788
9,77.0076848412386,82.5967411288677,134,0.893333333333333,18,30803.0739364954
10,77.0051058457635,82.5961907930837,134,0.893333333333333,18,30802.0423383054
11,8.25872034009016,8.25872034009016,0,0,NA,3303.48813603606
