"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,6.12836257309942,0,0,NA
2,27.1388304093567,0,0,NA
3,48.6981871345029,0,0,NA
4,60.9654385964912,34,0.453333333333333,25
5,69.4113450292398,53,0.706666666666667,19
6,72.952514619883,60,0.8,17
7,73.9140935672515,60,0.8,17
8,73.5173099415205,60,0.8,17
9,73.9711695906433,60,0.8,17
10,73.4745029239766,60,0.8,17
11,7.66222222222222,0,0,NA
