"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.497307730836,100,139,0.926666666666667,1,32198.9230923344
2,76.8157277259044,82.4475987605077,134,0.893333333333333,18,30726.2910903618
3,76.8137885073745,82.4413599539116,134,0.893333333333333,18,30725.5154029498
4,76.8180034250844,82.4578655394258,134,0.893333333333333,18,30727.2013700338
5,76.8179366729184,82.4436759805993,134,0.893333333333333,18,30727.1746691673
6,76.8142742100219,82.4515974361516,134,0.893333333333333,18,30725.7096840088
7,76.8177468856904,82.442313310643,134,0.893333333333333,18,30727.0987542762
8,76.8207698504072,82.4422913548105,134,0.893333333333333,18,30728.3079401629
9,76.819111580439,82.4584372356083,134,0.893333333333333,18,30727.6446321756
10,76.819776044742,82.4502327068842,134,0.893333333333333,18,30727.9104178968
11,8.24025941371219,8.24025941371219,0,0,NA,3296.10376548487
