"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
1,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,97.915939973246,100,100,100,0.213794301324206,9.73953333480971e-05,4.43689416666013e-08,2.02124970218728e-11,1e-08,1.23330318455708e-09,6.20220402330373e-10,6.17974058558561e-10
2,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,97.875737141149,100,100,100,0.461117501728658,0.000210064964748001,9.56961501624263e-08,4.35948600734977e-11,9.99701004139063e-09,9.51165377703525e-10,1.64880696167433e-10,1.64252943623111e-10
3,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,89.2989025691951,100,100,100,0.631701912576036,0.000287775844774207,1.31097771601798e-07,5.97222567105027e-11,1.00001239577049e-08,2.45764646005547e-09,6.34593929128621e-10,6.22274927862832e-10
4,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,83.5738047106533,100,100,100,0.844984708122039,0.000384938267052419,1.75360616927609e-07,7.98864155362092e-11,1.00934014048567e-08,3.06185360322444e-09,4.58719643500831e-10,4.47625006778716e-10
5,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,75.5927477836041,100,100,100,1.29501641693467,0.000589953280500288,2.68756335132134e-07,1.22433334980789e-10,1.91807424688812e-08,3.91651971081196e-09,1.094242907167e-09,1.013616657038e-09
6,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0256242069050408,1.16732531327177e-05,5.31780863307066e-09,2.42255422099463e-12,1e-08,5.43473337444223e-11,4.690430427541e-11,4.68970784917956e-11
7,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0923835965524183,4.20858739774526e-05,1.91724293714312e-08,8.73409562744244e-12,9.93145438797366e-09,2.20234178562301e-11,1.57692084648136e-11,1.57635821013733e-11
8,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.172324312995997,7.85033453325391e-05,3.57625895319657e-08,1.6291825583173e-11,1e-08,6.13490623502882e-12,3.34017705366441e-12,3.33801298989406e-12
9,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.233189330117964,0.000106230774720367,4.83939580333554e-08,2.20461083823967e-11,1e-08,1.74639171642566e-11,7.51500614522738e-12,7.50821414938939e-12
10,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.287084585232057,0.000130783090732539,5.95788876207976e-08,2.71414586524272e-11,1e-08,5.70646551103271e-12,2.10853701713083e-12,2.10629528390291e-12
11,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.00772079130555051,3.51724788053399e-06,1.60229977307645e-09,7.29935634320704e-13,1e-08,7.69956454107692e-12,7.22516290056902e-12,7.22469210747213e-12
12,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0331779639905281,1.51144025655059e-05,6.88544129241915e-09,3.13669704005528e-12,1e-08,7.00882287743757e-12,6.28290172494236e-12,6.28217459436260e-12
13,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0737408981160469,3.35930738873705e-05,1.5303491953464e-08,6.97158190217517e-12,1e-08,7.14231677466638e-12,5.74399437877463e-12,5.74265597963529e-12
14,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.119949153113268,5.4643510851306e-05,2.48931231955223e-08,1.13401861038743e-11,1e-08,5.19470191716055e-13,3.84230395215329e-13,3.84105779966135e-13
15,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.171838659326129,7.82820852538027e-05,3.56617933517625e-08,1.62459073610142e-11,1e-08,1.47636496211009e-13,9.52378866797936e-14,9.51931215857991e-14
16,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.00520458917416771,2.37097824390894e-06,1.08011094574507e-09,4.92049919915307e-13,9.94771921106701e-09,3.02186981945471e-11,2.87655262551594e-11,2.87640764831593e-11
17,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0188392907989593,8.58233928250347e-06,3.90972735691112e-09,1.78109574814693e-12,1e-08,2.7905556877038e-12,2.60477917289585e-12,2.60459059919318e-12
18,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0567943805118306,2.58729922125034e-05,1.1786570324283e-08,5.36943075093204e-12,9.99108046243962e-09,4.22367963172018e-12,3.58787746997948e-12,3.58725215221258e-12
19,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0939376835729973,4.2793832275527e-05,1.94949431788813e-08,8.88101834617938e-12,1e-08,1.33585298961582e-12,1.07382179809627e-12,1.07356830942419e-12
20,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.130817058980942,5.95944499494389e-05,2.71485481270975e-08,1.23676561497466e-11,1e-08,1.24545415392611e-13,8.98015698172752e-14,8.97700048062939e-14
21,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.00313638637524766,1.42879764334632e-06,6.50895884325839e-10,2.96518862675364e-13,9.86560127795991e-09,4.18148623723096e-11,4.01544459258159e-11,4.01527897811432e-11
22,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0144766623039565,6.59492077787919e-06,3.00434897519946e-09,1.36864612458079e-12,1e-08,7.55275491098563e-12,7.11513674612458e-12,7.11469227007786e-12
23,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0409899981619892,1.86732146046134e-05,8.50667584819846e-09,3.87525851931963e-12,1e-08,1.49444225499709e-11,1.33064487170048e-11,1.33047971374e-11
24,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.07953105675625,3.62308097036703e-05,1.65051255995727e-08,7.51899207557644e-12,9.96827201596054e-09,1.68643847917646e-12,1.41986212206037e-12,1.41959671331569e-12
25,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.11273808614884,5.13584627856461e-05,2.33966032074427e-08,1.06584389787492e-11,1e-08,4.85534140902511e-13,3.75218001745955e-13,3.75113358903471e-13
26,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.1376709364121,100,100,100,0.514238132112177,0.000234264416538316,1.06720332609321e-07,4.86169826152219e-11,9.99372897521868e-09,9.19890439566955e-10,2.20201359590825e-10,2.19638116043569e-10
27,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,92.5714448947455,100,100,100,1.58289899896389,0.000721099879918241,3.28500692858593e-07,1.4965013328526e-10,1.00000095358288e-08,1.92624225864544e-09,1.45662526503457e-10,1.44230231192598e-10
28,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,55.2212186559377,100,100,100,4.37947973851244,0.00199525922835817,9.08950982146947e-07,4.14077213138271e-10,6.09786805223385e-06,6.07096259515018e-09,4.76744484593215e-10,4.31870635803658e-10
29,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,38.3500575092886,100,100,100,8.67254999465551,0.0039618766171342,1.80485433042391e-06,8.22210451233479e-10,0.000170061770410937,7.61622155007264e-09,2.88122011629601e-10,2.4949559710441e-10
30,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,17.9958322833396,100,100,100,29.9634404222937,0.0149324615540426,6.80256715554535e-06,3.09894348846284e-09,0.00393844457185475,9.26698181650009e-09,2.01002841688911e-10,1.39966410365991e-10
31,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0662866640572506,3.01972747580004e-05,1.37565195016241e-08,6.26685123289765e-12,9.98891793249976e-09,1.73103266342567e-10,1.38423463249651e-10,1.38389663097512e-10
32,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.315857293340785,0.000143890685949892,6.55501181340448e-08,2.98616825403153e-11,1e-08,2.84577884689552e-11,1.24263806965001e-11,1.24149143870576e-11
33,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.7967330227112,100,100,100,0.582936321641593,0.000265560198998474,1.20977271888206e-07,5.51117987489337e-11,1e-08,1.30195030320937e-10,3.41123466038764e-11,3.4042139345203e-11
34,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.8154798659958,100,100,100,0.632125281259229,0.000287968547191973,1.31185505658895e-07,5.97622101328488e-11,9.99999940204648e-09,8.45967264753150e-11,1.91036704733884e-11,1.90601115176063e-11
35,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.0765675883596,100,100,100,1.71795998773009,0.000782627639009986,3.56529918903051e-07,1.62418978572061e-10,1.00000000000002e-08,3.41338244617319e-10,7.26636047027165e-12,7.22346222043341e-12
36,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0223888178493537,1.01993481322446e-05,4.6463638892765e-09,2.11667423308144e-12,1e-08,6.55802607502533e-11,5.99195040473408e-11,5.99138004080156e-11
37,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0932758487718184,4.24923400224192e-05,1.93575971648267e-08,8.81844980992461e-12,1e-08,4.6634938195108e-11,3.66179754998947e-11,3.66083313884762e-11
38,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.207450807414339,9.45054070319681e-05,4.30524083132354e-08,1.96127387807788e-11,9.98515968599965e-09,2.14839993464127e-12,1.31587970008874e-12,1.31517867589372e-12
39,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.300474245315901,0.000136882799903244,6.23576404260072e-08,2.84073332966969e-11,1e-08,6.45876640892006e-13,3.18214613714366e-13,3.17970049846769e-13
40,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.404107990486524,0.000184093795803539,8.38648444574898e-08,3.82050470797948e-11,1e-08,5.23221406994687e-13,1.91606606089156e-13,1.91398254666373e-13
41,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.013230432190577,6.02719628525072e-06,2.74571930521177e-09,1.25082611304889e-12,9.93350904456148e-09,5.39770073516448e-11,5.06844391324389e-11,5.06811048349913e-11
42,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0539484997392571,2.45765370167899e-05,1.11959640030851e-08,5.10037723389883e-12,1e-08,7.96100146714867e-11,6.86296373607037e-11,6.8618613719148e-11
