"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.18746225375818,0,0,NA
2,12.7202333981639,0,0,NA
3,22.0997318959491,0,0,NA
4,31.8147411056482,0,0,NA
5,41.0867245715849,0,0,NA
6,49.4562164065453,15,0.15,87
7,56.8458648638285,40,0.4,62
8,63.8773111564331,54,0.54,48
9,69.1278883117926,60,0.6,42
10,74.113672335518,64,0.64,38
11,10.6388336340029,0,0,NA
