"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,27.8952631578947,0,0,NA
2,67.9926315789474,55,0.733333333333333,22
3,73.3305263157895,60,0.8,17
4,73.2163157894737,61,0.813333333333333,16
5,72.4357894736842,60,0.8,17
6,73.7221052631579,60,0.8,17
7,72.4115789473684,59,0.786666666666667,18
8,74.1378947368421,60,0.8,17
9,72.9989473684211,58,0.773333333333333,19
10,72.7452631578947,59,0.786666666666667,18
11,8.52,0,0,NA
