"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,28.4936842105263,0,0,NA
2,64.0478947368421,42,0.56,25
3,73.3005263157895,59,0.786666666666667,18
4,72.7431578947368,59,0.786666666666667,18
5,74.2473684210526,60,0.8,17
6,74.3194736842105,60,0.8,17
7,74.9968421052632,60,0.8,17
8,75.3826315789474,61,0.813333333333333,16
9,76.3194736842105,62,0.826666666666667,15
10,74.3405263157895,60,0.8,17
11,3.52,0,0,NA
