"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,15.5078239299813,0,0,NA
2,28.7946474045372,0,0,NA
3,39.0952368229872,0,0,NA
4,48.20113581812,9,0.09,93
5,56.5925836459027,40,0.4,62
6,62.3695704757858,52,0.52,50
7,67.7714933295687,58,0.58,44
8,73.3301676789962,64,0.64,38
9,76.6333751444926,66,0.66,36
10,80.609172427328,69,0.69,33
11,11.4452282806125,0,0,NA
