"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.2536958196029,80.3849320802772,138,0.92,1,31301.4783278411
2,30.8293995300991,31.7832393776448,0,0,NA,12331.7598120396
3,25.5785688467712,26.9794851296524,0,0,NA,10231.4275387085
4,25.0122463089806,26.517115601732,0,0,NA,10004.8985235923
5,24.955415804839,26.4654780814033,0,0,NA,9982.16632193559
6,24.949817362963,26.4602525250464,0,0,NA,9979.9269451852
7,24.9492669806073,26.4597367177582,0,0,NA,9979.70679224293
8,24.9492085135976,26.4596827673238,0,0,NA,9979.68340543905
9,24.9492025544709,26.4596732986678,0,0,NA,9979.68102178834
10,24.9492059494875,26.459677060797,0,0,NA,9979.68237979502
11,2.64582032725646,2.64582032725646,0,0,NA,1058.32813090258
