"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,47.2921412832887,48.2282198016753,0,0,NA,18916.8565133155
2,27.4305698645913,28.5988632828121,0,0,NA,10972.2279458365
3,25.206696479684,26.68008411367,0,0,NA,10082.6785918736
4,24.974733833976,26.4833275891332,0,0,NA,9989.89353359039
5,24.951716146271,26.4620276324557,0,0,NA,9980.68645850842
6,24.9494510123929,26.459911187762,0,0,NA,9979.78040495716
7,24.9492265804962,26.4596939605804,0,0,NA,9979.69063219848
8,24.9492076349525,26.4596786988643,0,0,NA,9979.68305398102
9,24.9492048330108,26.4596745348238,0,0,NA,9979.68193320431
10,24.94920653564,26.459675906819,0,0,NA,9979.68261425601
11,2.64582071176717,2.64582071176717,0,0,NA,1058.32828470687
