"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,73.7759545830282,77.673731959964,133,0.886666666666667,19,29510.3818332113
2,62.9380927837679,66.8013123494306,0,0,NA,25175.2371135072
3,61.8200068567245,65.881743778092,0,0,NA,24728.0027426898
4,61.7206586409361,65.8057753996255,0,0,NA,24688.2634563744
5,61.7102371950299,65.7958724269259,0,0,NA,24684.094878012
6,61.713194584333,65.7951937152944,0,0,NA,24685.2778337332
7,61.7141676090326,65.8024541369977,0,0,NA,24685.667043613
8,61.7124523378954,65.7970254656522,0,0,NA,24684.9809351582
9,61.7127344691518,65.8008213566147,0,0,NA,24685.0937876607
10,61.7134496961157,65.7969959046589,0,0,NA,24685.3798784463
11,6.57842114288472,6.57842114288472,0,0,NA,2631.36845715389
