"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.43998538011696,0,0,NA
2,7.19739766081871,0,0,NA
3,14.936418128655,0,0,NA
4,23.7365497076023,0,0,NA
5,33.3933187134503,0,0,NA
6,42.5366374269006,0,0,NA
7,50.9814766081871,0,0,NA
8,57.2922514619883,18,0.24,29
9,62.0608040935672,38,0.506666666666667,23
10,65.4199561403509,48,0.64,21
11,5.04222222222222,0,0,NA
