"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.2619824291869,88.2375117874337,28.7227093986173,75,32904.7929716748,11489.0837594469,134,0.893333333333333,18,2,0.0133333333333333,1
2,83.9766090046081,87.9993076080036,7.02318436820479,10.0974321087839,33590.6436018433,2809.27374728191,141,0.94,11,0,0,NA
3,84.055269170722,88.056049639826,5.04356874854282,8.08571785946601,33622.1076682888,2017.42749941713,141,0.94,11,0,0,NA
4,84.0895884391264,88.0742047386524,4.29178488154336,7.1825655382311,33635.8353756506,1716.71395261734,141,0.94,11,0,0,NA
5,84.1106438241036,88.103611311917,3.92371978224961,6.7088464620179,33644.2575296415,1569.48791289984,141,0.94,11,0,0,NA
6,84.1232571544218,88.0951582391689,3.72249658939763,6.43347890314985,33649.3028617687,1488.99863575905,141,0.94,11,0,0,NA
7,84.1278360523437,88.1051474764105,3.60364090041442,6.27039153399284,33651.1344209375,1441.45636016577,141,0.94,11,0,0,NA
8,84.1302200840515,88.1230961797927,3.53131620159584,6.17048824889137,33652.0880336206,1412.52648063833,141,0.94,11,0,0,NA
9,84.1372988770846,88.1095818398315,3.48305102867109,6.10282610662686,33654.9195508339,1393.22041146843,141,0.94,11,0,0,NA
10,84.1367880689642,88.1053627229804,3.45558752382691,6.06309722127783,33654.7152275857,1382.23500953077,141,0.94,11,0,0,NA
11,8.786447154859,8.786447154859,0.606309722127783,0.606309722127783,3514.5788619436,242.523888851113,0,0,NA,0,0,NA
