"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,81.2399368778756,84.2408183459346,14.6865757616216,25,32495.9747511502,5874.63030464864,138,0.92,14,0,0,NA
2,29.3221479846007,74.3314180594092,29.7584917515123,63.7471881570045,11728.8591938403,11903.3967006049,24,0.16,18,0,0,NA
3,0.0175064033135126,0.114084114004242,59.6773830814865,64.2629201890366,7.00256132540505,23870.9532325946,0,0,NA,0,0,NA
4,2.73069434077783e-06,1.7784322911656e-05,59.7122111524158,64.2633262508943,0.00109227773631113,23884.8844609663,0,0,NA,0,0,NA
5,4.25672099635545e-10,2.77228619756178e-09,59.7123958358433,64.2638762534931,1.70268839854218e-07,23884.9583343373,0,0,NA,0,0,NA
6,6.63568582167917e-14,4.32165444547133e-13,59.7120103179764,64.2627865010316,2.65427432867167e-11,23884.8041271906,0,0,NA,0,0,NA
7,1.03438295420034e-17,6.73664010207116e-17,59.7120418342577,64.2629914003883,4.13753181680136e-15,23884.8167337031,0,0,NA,0,0,NA
8,1.6124254439828e-21,1.05012816082445e-20,59.712148692748,64.2632062697459,6.4497017759312e-19,23884.8594770992,0,0,NA,0,0,NA
9,2.5134646690182e-25,1.63694717438608e-24,59.7119365645599,64.2630912067936,1.00538586760728e-22,23884.774625824,0,0,NA,0,0,NA
10,3.91798758812225e-29,2.55167082977011e-28,59.7116843321934,64.2615126192683,1.5671950352489e-26,23884.6737328774,0,0,NA,0,0,NA
11,1.50226883314453e-32,1.50226883314453e-32,6.42598035236725,6.42598035236725,6.00907533257811e-30,2570.3921409469,0,0,NA,0,0,NA
