"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,6.03833513893699,32.3161894948495,74.3067592297372,81.6910903404168,2415.3340555748,29722.7036918949,0,0,NA,125,0.833333333333333,27
2,0.000744108702338762,0.00489749789606701,77.7333706751528,81.7073674437159,0.297643480935505,31093.3482700611,0,0,NA,138,0.92,14
3,8.32065587845898e-08,5.4762857796572e-07,77.7331074146467,81.7042989695238,3.32826235138359e-05,31093.2429658587,0,0,NA,138,0.92,14
4,9.30442370985644e-12,6.12379603848854e-11,77.732876565195,81.7117394950824,3.72176948394258e-09,31093.150626078,0,0,NA,138,0.92,14
5,1.0404733845278e-15,6.84799004968773e-15,77.7306118746885,81.7058855910007,4.16189353811121e-13,31092.2447498754,0,0,NA,138,0.92,14
6,1.16353186558194e-19,7.65792445767789e-19,77.7314001821103,81.704433646555,4.65412746232775e-17,31092.5600728441,0,0,NA,138,0.92,14
7,1.30103700222099e-23,8.56283395675895e-23,77.7319737149387,81.7047737420866,5.20414800888394e-21,31092.7894859755,0,0,NA,138,0.92,14
8,1.45484860899011e-27,9.5752170832942e-27,77.7340534991452,81.7091983604452,5.81939443596043e-25,31093.6213996581,0,0,NA,138,0.92,14
9,1.62689997526109e-31,1.07076275435372e-30,77.7342229056051,81.7096558513164,6.50759990104437e-29,31093.689162242,0,0,NA,138,0.92,14
10,1.81930009040558e-35,1.19739269251423e-34,77.733048517738,81.7105711982598,7.27720036162232e-33,31093.2194070952,0,0,NA,138,0.92,14
11,6.69704613390421e-39,6.69704613390421e-39,8.16897582958539,8.16897582958539,2.67881845356168e-36,3267.59033183416,0,0,NA,0,0,NA
