"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.5167890178639,87.5838465291181,48.0480339013557,75,34606.7156071456,19219.2135605423,149,0.993333333333333,1,2,0.0133333333333333,1
2,14.7261540966221,71.7794144597691,60.9772375178455,74.8926674328743,5890.46163864885,24390.8950071382,5,0.0333333333333333,14,92,0.613333333333333,60
3,0.00678070949461871,0.0435831335565466,70.6451146459606,74.9348300538492,2.71228379784748,28258.0458583842,0,0,NA,132,0.88,20
4,2.44215329957633e-06,1.56945871668265e-05,70.6494199415169,74.9307400868668,0.000976861319830533,28259.7679766068,0,0,NA,132,0.88,20
5,8.79517563884416e-10,5.65233045200298e-09,70.6507863169201,74.9350267248665,3.51807025553766e-07,28260.314526768,0,0,NA,132,0.88,20
6,3.1674483531195e-13,2.03559138082345e-12,70.6499404843936,74.9332813034059,1.2669793412478e-10,28259.9761937574,0,0,NA,132,0.88,20
7,1.14080254532817e-16,7.33157473383807e-16,70.6476327925365,74.9325023559088,4.56321018131266e-14,28259.0531170146,0,0,NA,132,0.88,20
8,4.10816811648765e-20,2.64012630067332e-19,70.6497956961117,74.9316218548936,1.64326724659506e-17,28259.9182784447,0,0,NA,132,0.88,20
9,1.47951990828207e-23,9.50832547198526e-23,70.6494385277958,74.93209422529,5.91807963312828e-21,28259.7754111183,0,0,NA,132,0.88,20
10,5.32791732548228e-27,3.42400426044972e-26,70.6486641085299,74.9321615231188,2.13116693019291e-24,28259.4656434119,0,0,NA,132,0.88,20
11,2.2336242658707e-30,2.2336242658707e-30,7.49250752042665,7.49250752042665,8.93449706348282e-28,2997.00300817066,0,0,NA,0,0,NA
