"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,55.1289241386752,88.1676302121638,60.4164948015412,99,22051.5696554701,24166.5979206165,70,0.466666666666667,82,39,0.26,1
2,29.2855140690187,85.8794692036273,55.0430764166041,74.7946312198835,11714.2056276075,22017.2305666416,33,0.22,11,68,0.453333333333333,84
3,0.0619510529295793,0.388335688669829,70.6098935143357,74.9302590886991,24.7804211718317,28243.9574057343,0,0,NA,131,0.873333333333333,21
4,6.31156635206502e-05,0.000394946575425874,70.6497911883471,74.9361162488883,0.0252462654082601,28259.9164753388,0,0,NA,132,0.88,20
5,6.4187576960666e-08,4.01651144956644e-07,70.6493663125894,74.9324889431671,2.56750307842664e-05,28259.7465250358,0,0,NA,132,0.88,20
6,6.52687161396371e-11,4.08407589550703e-10,70.6515889625711,74.9360906848019,2.61074864558548e-08,28260.6355850284,0,0,NA,132,0.88,20
7,6.6372657582437e-14,4.15321542492459e-13,70.6490622124759,74.9334838488544,2.65490630329748e-11,28259.6248849903,0,0,NA,132,0.88,20
8,6.75082028417253e-17,4.22439516587464e-16,70.6491440254235,74.9335882216263,2.70032811366901e-14,28259.6576101694,0,0,NA,132,0.88,20
9,6.86569593980934e-20,4.29619566025701e-19,70.6501056204834,74.9337377582017,2.74627837592374e-17,28260.0422481934,0,0,NA,132,0.88,20
10,6.98268235582286e-23,4.36942886408697e-22,70.6494262389392,74.9326843990818,2.79307294232914e-20,28259.7704955757,0,0,NA,132,0.88,20
11,3.32452570401388e-26,3.32452570401388e-26,7.49314463967265,7.49314463967265,1.32981028160555e-23,2997.25785586906,0,0,NA,0,0,NA
