"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.5931765847015,82.4719909992918,140,0.933333333333333,12,31837.2706338806
2,76.8170622981276,82.4455189729418,134,0.893333333333333,18,30726.824919251
3,76.8233282556718,82.4544207996189,134,0.893333333333333,18,30729.3313022687
4,76.8232340938757,82.4492469752199,134,0.893333333333333,18,30729.2936375503
5,76.8227331334203,82.4587723810658,134,0.893333333333333,18,30729.0932533681
6,76.8206450560858,82.4665988166833,134,0.893333333333333,18,30728.2580224343
7,76.8201143597183,82.457762805139,134,0.893333333333333,18,30728.0457438873
8,76.8237085202843,82.452528726627,134,0.893333333333333,18,30729.4834081137
9,76.8193634745883,82.4482634619383,134,0.893333333333333,18,30727.7453898353
10,76.8239615163834,82.4565133284406,134,0.893333333333333,18,30729.5846065533
11,8.24308029736804,8.24308029736804,0,0,NA,3297.23211894721
