"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,3.28707236842105,0,0,NA
2,17.9024671052632,0,0,NA
3,37.0325657894737,0,0,NA
4,54.3786184210526,9,0.12,61
5,66.3780592105263,48,0.64,20
6,70.1890789473684,59,0.786666666666667,18
7,72.6826315789474,60,0.8,17
8,73.7241447368421,60,0.8,17
9,73.5168092105263,60,0.8,17
10,73.772302631579,60,0.8,17
11,7.635,0,0,NA
