"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,3.20654605263158,0,0,NA
2,14.9474342105263,0,0,NA
3,32.9701973684211,0,0,NA
4,51.7808552631579,7,0.0933333333333333,62
5,67.8289144736842,56,0.746666666666667,21
6,73.1719736842105,60,0.8,17
7,73.745197368421,60,0.8,17
8,74.2054276315789,60,0.8,17
9,74.4878947368421,60,0.8,17
10,73.825,60,0.8,17
11,4.79,0,0,NA
