"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.7418437867126,85,137,0.913333333333333,1,31496.737514685
2,74.4454563176661,80.49274080198,131,0.873333333333333,21,29778.1825270664
3,74.4333596419262,80.5240039531009,131,0.873333333333333,21,29773.3438567705
4,74.4339524990927,80.5184672564833,131,0.873333333333333,21,29773.5809996371
5,74.4301455646867,80.5120069250147,131,0.873333333333333,21,29772.0582258747
6,74.4220836003496,80.4971068331387,131,0.873333333333333,21,29768.8334401398
7,74.4267595686689,80.5033040334423,131,0.873333333333333,21,29770.7038274676
8,74.430911034816,80.5042611868394,131,0.873333333333333,21,29772.3644139264
9,74.434568884091,80.5105309584453,131,0.873333333333333,21,29773.8275536364
10,74.4256011685944,80.4889352425929,131,0.873333333333333,21,29770.2404674378
11,8.04749189955054,8.04749189955054,0,0,NA,3218.99675982022
