"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,79.7870953607935,87.2276080917893,50.8559524913143,80,31914.8381443174,20342.3809965257,129,0.86,23,4,0.0266666666666667,1
2,14.654466110767,71.5862124311353,61.0232015019964,74.8912721629602,5861.78644430679,24409.2806007986,4,0.0266666666666667,14,92,0.613333333333333,60
3,0.00673878204668908,0.0433141466506828,70.6437760828315,74.9319068295019,2.69551281867563,28257.5104331326,0,0,NA,132,0.88,20
4,2.42711762722408e-06,1.55979974331194e-05,70.6495896491917,74.9339737785731,0.00097084705088963,28259.8358596767,0,0,NA,132,0.88,20
5,8.74087358579519e-10,5.61741545020595e-09,70.6497071304289,74.9339360317636,3.49634943431807e-07,28259.8828521715,0,0,NA,132,0.88,20
6,3.1479504208651e-13,2.02306785907231e-12,70.6497010900085,74.9334419277568,1.25918016834604e-10,28259.8804360034,0,0,NA,132,0.88,20
7,1.13372685703582e-16,7.28604735247603e-16,70.6498857800482,74.9333170764656,4.53490742814328e-14,28259.9543120193,0,0,NA,132,0.88,20
8,4.0830789049687e-20,2.62404314809811e-19,70.6483662185608,74.9301507991977,1.63323156198748e-17,28259.3464874243,0,0,NA,132,0.88,20
9,1.47041048174681e-23,9.44969036007954e-23,70.648285927644,74.9294241708046,5.88164192698724e-21,28259.3143710576,0,0,NA,132,0.88,20
10,5.29558102692533e-27,3.40327317595968e-26,70.650485215626,74.932534695468,2.11823241077013e-24,28260.1940862504,0,0,NA,132,0.88,20
11,2.22010053298635e-30,2.22010053298635e-30,7.49266116705503,7.49266116705503,8.88040213194541e-28,2997.06446682201,0,0,NA,0,0,NA
