"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,63.8820490860408,68.6368123564086,0,0,NA,25552.8196344163
2,62.0118320603836,66.040004044487,0,0,NA,24804.7328241535
3,61.7373083130904,65.8164764807185,0,0,NA,24694.9233252362
4,61.71638744019,65.8001808176203,0,0,NA,24686.554976076
5,61.7131264397732,65.7959669324205,0,0,NA,24685.2505759093
6,61.7120527339051,65.7969375652858,0,0,NA,24684.821093562
7,61.71326676685,65.7975896696746,0,0,NA,24685.30670674
8,61.7141337532015,65.7970804259429,0,0,NA,24685.6535012806
9,61.7136238378409,65.7954264563486,0,0,NA,24685.4495351364
10,61.7103309194572,65.796134862046,0,0,NA,24684.1323677829
11,6.57820149266408,6.57820149266408,0,0,NA,2631.28059706563
