"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.50239766081871,0,0,NA
2,7.67473684210526,0,0,NA
3,17.8776900584795,0,0,NA
4,31.9409649122807,0,0,NA
5,44.823230994152,0,0,NA
6,54.3927631578947,0,0,NA
7,61.9015350877193,37,0.493333333333333,23
8,67.3573684210526,50,0.666666666666667,19
9,70.031081871345,57,0.76,18
10,71.6027631578947,59,0.786666666666667,18
11,7.63222222222222,0,0,NA
