"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,2.86987949535301,18.8736849254794,76.7994675303435,81.698756037286,1147.9517981412,30719.7870121374,0,0,NA,135,0.9,17
2,0.000320685219238815,0.00211063450091415,77.7334469201045,81.7084043470111,0.128274087695526,31093.3787680418,0,0,NA,138,0.92,14
3,3.58594886428255e-08,2.36011772140803e-07,77.7334553603874,81.7106898329802,1.43437954571302e-05,31093.382144155,0,0,NA,138,0.92,14
4,4.00966016410044e-12,2.63897240982711e-11,77.7353291913252,81.7109771277196,1.60386406564017e-09,31094.1316765301,0,0,NA,138,0.92,14
5,4.48383545712235e-16,2.95108976128572e-15,77.7339061713268,81.708353560199,1.79353418284894e-13,31093.5624685307,0,0,NA,138,0.92,14
6,5.01390913165508e-20,3.2999429605722e-19,77.733044263707,81.7068705823992,2.00556365266203e-17,31093.2177054828,0,0,NA,138,0.92,14
7,5.60678471516817e-24,3.69016375194416e-23,77.7347605689704,81.7078657117933,2.24271388606727e-21,31093.9042275882,0,0,NA,138,0.92,14
8,6.26946646453576e-28,4.12628630888012e-27,77.7325940126977,81.7074165610612,2.5077865858143e-25,31093.0376050791,0,0,NA,138,0.92,14
9,7.01015703127576e-32,4.61375231923685e-31,77.7342017659033,81.7102401504762,2.8040628125103e-29,31093.6807063613,0,0,NA,138,0.92,14
10,7.83913970339212e-36,5.15942252770539e-35,77.7329794609733,81.7102634194319,3.13565588135685e-33,31093.1917843893,0,0,NA,138,0.92,14
11,2.88567733697406e-39,2.88567733697406e-39,8.16992142356816,8.16992142356816,1.15427093478962e-36,3267.96856942726,0,0,NA,0,0,NA
