"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.887093826873,88.6727917759531,28.5322483960876,75,33154.8375307492,11412.899358435,135,0.9,17,2,0.0133333333333333,1
2,84.7136373194198,88.5535897774979,6.69975229005318,9.61900995884663,33885.4549277679,2679.90091602127,141,0.94,11,0,0,NA
3,84.7516333383517,88.593996100822,4.6565020660251,7.49924636024075,33900.6533353407,1862.60082641004,141,0.94,11,0,0,NA
4,84.7641677934206,88.599121293025,3.87436083833398,6.53283974418462,33905.6671173682,1549.74433533359,141,0.94,11,0,0,NA
5,84.7749584611864,88.5930369547153,3.48112232726081,6.00507900313101,33909.9833844745,1392.44893090432,141,0.94,11,0,0,NA
6,84.7819058606573,88.5975186281537,3.25540407504573,5.69157052173529,33912.7623442629,1302.16163001829,141,0.94,11,0,0,NA
7,84.7861296968969,88.6186649785825,3.12263446396681,5.50004656566067,33914.4518787588,1249.05378558672,141,0.94,11,0,0,NA
8,84.7850762832154,88.5924545808542,3.03660587612597,5.37492787120559,33914.0305132862,1214.64235045039,141,0.94,11,0,0,NA
9,84.7897362994748,88.5992230941772,2.98001650128726,5.28940137057798,33915.8945197899,1192.00660051491,141,0.94,11,0,0,NA
10,84.7888717877445,88.6106188393299,2.93701544681666,5.22981093956229,33915.5487150978,1174.80617872667,141,0.94,11,0,0,NA
11,8.84834060561837,8.84834060561837,0.522981093956229,0.522981093956229,3539.33624224735,209.192437582492,0,0,NA,0,0,NA
