"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,54.230669659537,88.661111080092,8.25213578572018,11.7674289659266,21692.2678638148,3300.85431428807,70,0.466666666666667,82,0,0,NA
2,85.0037072297328,88.7899987165634,10.3511073103541,12.7002714181864,34001.4828918931,4140.44292414166,142,0.946666666666667,10,0,0,NA
3,85.0018435194521,88.8042864095495,10.5285377045784,12.7096646652792,34000.7374077808,4211.41508183137,142,0.946666666666667,10,0,0,NA
4,85.0016940669163,88.7784201649674,10.5303744613168,12.7155869175712,34000.6776267665,4212.14978452673,142,0.946666666666667,10,0,0,NA
5,84.9986571895966,88.798167721771,10.5302702400277,12.707634314813,33999.4628758386,4212.10809601106,142,0.946666666666667,10,0,0,NA
6,85.001579381678,88.7918349466964,10.5319110754263,12.7108257350637,34000.6317526712,4212.76443017053,142,0.946666666666667,10,0,0,NA
7,85.0017702688764,88.7783261743543,10.5335817167046,12.6995045822622,34000.7081075505,4213.43268668185,142,0.946666666666667,10,0,0,NA
8,85.0034730176958,88.7845952611267,10.5296649312384,12.7069838664359,34001.3892070783,4211.86597249538,142,0.946666666666667,10,0,0,NA
9,84.999391972273,88.7915528375004,10.5323116905306,12.7030342091783,33999.7567889092,4212.92467621223,142,0.946666666666667,10,0,0,NA
10,85.0043300495516,88.7859655210223,10.5269379158255,12.7068975064495,34001.7320198207,4210.77516633022,142,0.946666666666667,10,0,0,NA
11,8.8663955288182,8.8663955288182,1.27068975064495,1.27068975064495,3546.55821152728,508.275900257982,0,0,NA,0,0,NA
