"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,88.1111513712171,89.2095638057322,34.1802047206598,41.6602055603285,35244.4605484868,13672.0818882639,151,1.00666666666667,1,0,0,NA
2,85.2723131683481,89.0486657265266,34.6899690371646,42.0678755086022,34108.9252673392,13875.9876148658,142,0.946666666666667,10,0,0,NA
3,85.2663730287072,89.0613503252283,34.7553306017181,42.0801968113256,34106.5492114829,13902.1322406872,142,0.946666666666667,10,0,0,NA
4,85.2659637916301,89.0435409212757,34.7530943761612,42.0743010347667,34106.385516652,13901.2377504645,142,0.946666666666667,10,0,0,NA
5,85.2664010859541,89.0767285397407,34.7556606545259,42.0803317183077,34106.5604343816,13902.2642618104,142,0.946666666666667,10,0,0,NA
6,85.2682916834481,89.0626202407264,34.7544132408313,42.077001180433,34107.3166733793,13901.7652963325,142,0.946666666666667,10,0,0,NA
7,85.2710490508417,89.0496893890784,34.7526193428495,42.0748819804551,34108.4196203367,13901.0477371398,142,0.946666666666667,10,0,0,NA
8,85.2699112664535,89.0536130401407,34.7506605398018,42.0769110346644,34107.9645065814,13900.2642159207,142,0.946666666666667,10,0,0,NA
9,85.2662188493644,89.0762234282439,34.759177529321,42.0821740427693,34106.4875397458,13903.6710117284,142,0.946666666666667,10,0,0,NA
10,85.2661377684362,89.0337487095264,34.7543763951751,42.0738705882224,34106.4551073745,13901.7505580701,142,0.946666666666667,10,0,0,NA
11,8.88225692480573,8.88225692480573,4.20738705882224,4.20738705882224,3552.90276992229,1682.9548235289,0,0,NA,0,0,NA
