"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,83.8317864693163,88.183020451416,66.1104241314092,80,33532.7145877265,26444.1696525637,138,0.92,14,2,0.0133333333333333,1
2,12.3320610060243,68.61925803764,73.1808724667176,81.6903941278159,4932.8244024097,29272.3489866871,0,0,NA,123,0.82,29
3,0.00812286276687123,0.0524458253343439,77.7298151977513,81.7047113437118,3.24914510674849,31091.9260791005,0,0,NA,138,0.92,14
4,4.92800667247146e-06,3.18160873236247e-05,77.73364866655,81.7099100839804,0.00197120266898858,31093.45946662,0,0,NA,138,0.92,14
5,2.98981800880207e-09,1.93030387875271e-08,77.7337933757091,81.7110008980649,1.19592720352083e-06,31093.5173502836,0,0,NA,138,0.92,14
6,1.8139943979256e-12,1.17116643334303e-11,77.7336087572918,81.7088776546291,7.25597759170242e-10,31093.4435029167,0,0,NA,138,0.92,14
7,1.10046668462069e-15,7.10480411002661e-15,77.7346235369736,81.7117883521748,4.40186673848277e-13,31093.8494147894,0,0,NA,138,0.92,14
8,6.67630358960838e-19,4.31037357093897e-18,77.7327975206133,81.7087629849867,2.67052143584335e-16,31093.1190082453,0,0,NA,138,0.92,14
9,4.05040220863281e-22,2.61503144117201e-21,77.7323661249143,81.7042446541742,1.62016088345312e-19,31092.9464499657,0,0,NA,138,0.92,14
10,2.45712535563308e-25,1.58635848180786e-24,77.7351402886214,81.7119573240227,9.82850142253233e-23,31094.0561154486,0,0,NA,138,0.92,14
11,1.08931524559022e-28,1.08931524559022e-28,8.16918192102185,8.16918192102185,4.35726098236088e-26,3267.67276840874,0,0,NA,0,0,NA
