"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,81.2745357300614,82.4641618239866,145,0.966666666666667,7,32509.8142920246
2,76.8210469259396,82.450661019302,134,0.893333333333333,18,30728.4187703758
3,76.8179003172557,82.4541836278053,134,0.893333333333333,18,30727.1601269023
4,76.8251117074365,82.4591668836578,134,0.893333333333333,18,30730.0446829746
5,76.8206080891,82.4598886383798,134,0.893333333333333,18,30728.24323564
6,76.8232883879385,82.4539165914877,134,0.893333333333333,18,30729.3153551754
7,76.8153986367632,82.4585976900917,134,0.893333333333333,18,30726.1594547053
8,76.8144668177346,82.4460656999521,134,0.893333333333333,18,30725.7867270938
9,76.8221685781395,82.4677333711427,134,0.893333333333333,18,30728.8674312558
10,76.8166535550221,82.4440802496231,134,0.893333333333333,18,30726.6614220088
11,8.23943359171615,8.23943359171615,0,0,NA,3295.77343668646
