"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,31.8589473684211,0,0,NA
2,68.2447368421053,54,0.72,23
3,74.0510526315789,60,0.8,17
4,74.4578947368421,60,0.8,17
5,74.4689473684211,60,0.8,17
6,73.7463157894737,59,0.786666666666667,18
7,73.928947368421,59,0.786666666666667,18
8,74.2705263157895,60,0.8,17
9,74.3657894736842,60,0.8,17
10,73.4636842105263,59,0.786666666666667,18
11,4.76,0,0,NA
