"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,89.4664116020434,99,67.2363266411424,99,35786.5646408173,26894.530656457,151,1.00666666666667,1,15,0.1,1
2,85.4362842272773,89.1224416913144,59.9094917051461,65.5860896226294,34174.5136909109,23963.7966820584,142,0.946666666666667,10,0,0,NA
3,85.4295088755806,89.1039368028489,59.9188376812787,65.5861437683611,34171.8035502322,23967.5350725115,142,0.946666666666667,10,0,0,NA
4,85.4324585618999,89.0989055407382,59.9170414105373,65.5812696778852,34172.98342476,23966.8165642149,142,0.946666666666667,10,0,0,NA
5,85.4304966143967,89.1054981559372,59.9188061103742,65.5784237395427,34172.1986457587,23967.5224441497,142,0.946666666666667,10,0,0,NA
6,85.4327813430024,89.1010856316756,59.9171985302234,65.576240401862,34173.112537201,23966.8794120894,142,0.946666666666667,10,0,0,NA
7,85.4344605215905,89.1135837840702,59.9178564889743,65.5822624553597,34173.7842086362,23967.1425955897,142,0.946666666666667,10,0,0,NA
8,85.4313427023613,89.1087978951432,59.9199803726517,65.584546894316,34172.5370809445,23967.9921490607,142,0.946666666666667,10,0,0,NA
9,85.4310389847495,89.1232391425516,59.9187892958598,65.5832021481825,34172.4155938998,23967.5157183439,142,0.946666666666667,10,0,0,NA
10,85.4282122677107,89.1159253925175,59.9196477521494,65.584212171507,34171.2849070843,23967.8591008598,142,0.946666666666667,10,0,0,NA
11,8.89891541828005,8.89891541828005,6.55823273771571,6.55823273771571,3559.56616731202,2623.29309508628,0,0,NA,0,0,NA
