"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.1460978817752,88.5479166869992,58.092379010667,65.9756311444796,34458.4391527101,23236.9516042668,147,0.98,1,0,0,NA
2,30.028109215412,86.8399461834413,69.4831326625542,81.632333563338,12011.2436861648,27793.2530650217,33,0.22,11,98,0.653333333333333,54
3,0.261332693218212,1.61466361620996,77.6677456179408,81.701816785872,104.533077287285,31067.0982471763,0,0,NA,138,0.92,14
4,0.00128834140530643,0.00800632230940146,77.7340811858011,81.7061687036273,0.515336562122571,31093.6324743204,0,0,NA,138,0.92,14
5,6.33043145847393e-06,3.93400431711352e-05,77.7327407153073,81.7099440502271,0.00253217258338957,31093.0962861229,0,0,NA,138,0.92,14
6,3.11035444513761e-08,1.93292519840057e-07,77.7336549844876,81.7080403781531,1.24414177805505e-05,31093.461993795,0,0,NA,138,0.92,14
7,1.52811508340234e-10,9.49659127507652e-10,77.7326578662231,81.7076856281832,6.11246033360935e-08,31093.0631464893,0,0,NA,138,0.92,14
8,7.50690447503092e-13,4.66548573327269e-12,77.7342446749081,81.7080651619359,3.00276179001237e-10,31093.6978699633,0,0,NA,138,0.92,14
9,3.68855484360909e-15,2.29224547252239e-14,77.7341865970266,81.7062161690853,1.47542193744364e-12,31093.6746388106,0,0,NA,138,0.92,14
10,1.81214771002061e-17,1.12619738375966e-16,77.7320795250849,81.7063284116722,7.24859084008245e-15,31092.831810034,0,0,NA,138,0.92,14
11,1.0576239196333e-20,1.0576239196333e-20,8.16909424756826,8.16909424756826,4.2304956785332e-18,3267.6376990273,0,0,NA,0,0,NA
