"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,58.0647447750928,89.3673502733679,59.5255670321592,99,23225.8979100371,23810.2268128637,77,0.513333333333333,75,39,0.26,1
2,85.6133196477872,89.2811991824755,37.3484302862014,45.2707043048012,34245.3278591149,14939.3721144806,142,0.946666666666667,10,0,0,NA
3,85.6039235708051,89.284993067033,37.3277153573802,45.2746298797674,34241.569428322,14931.0861429521,142,0.946666666666667,10,0,0,NA
4,85.6060013902034,89.2744254987484,37.3267580070176,45.2730132691367,34242.4005560814,14930.703202807,142,0.946666666666667,10,0,0,NA
5,85.6088123058195,89.2773147808152,37.3257172796252,45.2709542808598,34243.5249223278,14930.2869118501,142,0.946666666666667,10,0,0,NA
6,85.6067573807436,89.2742149913111,37.3261144337541,45.2727967664726,34242.7029522974,14930.4457735017,142,0.946666666666667,10,0,0,NA
7,85.6061074366468,89.2660080131739,37.3273440523358,45.2741463616006,34242.4429746587,14930.9376209343,142,0.946666666666667,10,0,0,NA
8,85.6096650210139,89.2535754539839,37.3261281200157,45.2703516390222,34243.8660084056,14930.4512480063,142,0.946666666666667,10,0,0,NA
9,85.6087584878843,89.2818243740662,37.3254774057984,45.2714090435835,34243.5033951537,14930.1909623194,142,0.946666666666667,10,0,0,NA
10,85.6090381983095,89.2798105460539,37.3247807702679,45.2727102276947,34243.6152793238,14929.9123081072,142,0.946666666666667,10,0,0,NA
11,8.91456021466064,8.91456021466064,4.52727102276947,4.52727102276947,3565.82408586426,1810.90840910779,0,0,NA,0,0,NA
