"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,3.07230263157895,0,0,NA
2,16.9041776315789,0,0,NA
3,33.0825,0,0,NA
4,45.9128289473684,0,0,NA
5,55.7578947368421,8,0.106666666666667,61
6,61.9885526315789,37,0.493333333333333,23
7,64.5170394736842,44,0.586666666666667,20
8,66.3997697368421,48,0.64,20
9,69.3712828947368,55,0.733333333333333,19
10,71.1664802631579,59,0.786666666666667,18
11,7.7775,0,0,NA
