"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,87.4600623920421,99,65.4370997624052,75,34984.0249568168,26174.8399049621,151,1.00666666666667,1,2,0.0133333333333333,1
2,6.60581453048037,40.7202200513266,74.7849394612025,81.6951917034319,2642.32581219215,29913.975784481,0,0,NA,130,0.866666666666667,22
3,0.00188388073284695,0.0122797889489942,77.7321669401617,81.7046860598233,0.75355229313878,31092.8667760647,0,0,NA,138,0.92,14
4,5.1262736152665e-07,3.34137588854682e-06,77.733804960676,81.7105198940174,0.00020505094461066,31093.5219842704,0,0,NA,138,0.92,14
5,1.39504569782723e-10,9.09325627110397e-10,77.7337436787425,81.7071917233524,5.58018279130894e-08,31093.497471497,0,0,NA,138,0.92,14
6,3.79606292108371e-14,2.47432892633231e-13,77.7347304575968,81.7094362354906,1.51842516843348e-11,31093.8921830387,0,0,NA,138,0.92,14
7,1.03292437270388e-17,6.73274411609678e-17,77.7337065973609,81.7052592406208,4.1316974908155e-15,31093.4826389443,0,0,NA,138,0.92,14
8,2.81071492530316e-21,1.83207134902088e-20,77.7340150760387,81.7075457950835,1.12428597012126e-18,31093.6060304155,0,0,NA,138,0.92,14
9,7.64883502954809e-25,4.98568435589132e-24,77.7321399428243,81.7090867962155,3.05953401181924e-22,31092.8559771297,0,0,NA,138,0.92,14
10,2.08137843629459e-28,1.35667817847493e-27,77.7321720250499,81.7069605604705,8.32551374517838e-26,31092.86881002,0,0,NA,138,0.92,14
11,8.40768230592678e-32,8.40768230592678e-32,8.16921219030771,8.16921219030771,3.36307292237071e-29,3267.68487612308,0,0,NA,0,0,NA
