"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,85.3058660979976,88.1850155499899,63.100158445923,65.775758041169,34122.346439199,25240.0633783692,141,0.94,11,0,0,NA
2,18.3011546734246,83.1907261545527,71.7771070663719,81.6780045675191,7320.46186936984,28710.8428265488,13,0.0866666666666667,11,116,0.773333333333333,36
3,0.0296419018076431,0.191805753290937,77.7262254474802,81.710363843095,11.8567607230573,31090.4901789921,0,0,NA,138,0.92,14
4,4.2045932861825e-05,0.0002720421309939,77.7345923337016,81.7125570008658,0.01681837314473,31093.8369334806,0,0,NA,138,0.92,14
5,5.9628870254029e-08,3.85800805329414e-07,77.7349098563827,81.7115953412755,2.38515481016116e-05,31093.9639425531,0,0,NA,138,0.92,14
6,8.4578304561453e-11,5.47237111272803e-10,77.7317640597668,81.7071943536157,3.38313218245812e-08,31092.7056239067,0,0,NA,138,0.92,14
7,1.19962421340666e-13,7.76172478766022e-13,77.734195834184,81.707255025445,4.79849685362664e-11,31093.6783336736,0,0,NA,138,0.92,14
8,1.70142848618061e-16,1.1008415973175e-15,77.7344499265423,81.7080325623832,6.80571394472242e-14,31093.7799706169,0,0,NA,138,0.92,14
9,2.41341335758962e-19,1.56152806431985e-18,77.7323772062362,81.7110111495321,9.6536534303585e-17,31092.9508824945,0,0,NA,138,0.92,14
10,3.42369810001284e-22,2.21522876366633e-21,77.7329566217584,81.7086696746853,1.36947924000514e-19,31093.1826487034,0,0,NA,138,0.92,14
11,1.68547999246655e-25,1.68547999246655e-25,8.17014215525377,8.17014215525377,6.74191996986622e-23,3268.05686210151,0,0,NA,0,0,NA
