"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.5142801657728,82.3762644483501,140,0.933333333333333,12,31805.7120663091
2,76.7231911725646,82.3468321012574,134,0.893333333333333,18,30689.2764690258
3,76.7158221756564,82.3449541565995,134,0.893333333333333,18,30686.3288702626
4,76.7111205487028,82.3442132271676,134,0.893333333333333,18,30684.4482194811
5,76.7160401683433,82.348531936035,134,0.893333333333333,18,30686.4160673373
6,76.7123295022493,82.3445106894237,134,0.893333333333333,18,30684.9318008997
7,76.713863553088,82.3405647666759,134,0.893333333333333,18,30685.5454212352
8,76.714351386689,82.3450128147953,134,0.893333333333333,18,30685.7405546756
9,76.7121503286136,82.3522469140355,134,0.893333333333333,18,30684.8601314454
10,76.7117117215509,82.3491238685049,134,0.893333333333333,18,30684.6846886204
11,8.23171279461325,8.23171279461325,0,0,NA,3292.6851178453
