"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,57.2763157894737,31,0.413333333333333,46
2,75.0625,59,0.786666666666667,18
3,76.5756578947368,60,0.8,16
4,74.7730263157895,60,0.8,17
5,79.2730263157895,64,0.853333333333333,13
6,74.0328947368421,60,0.8,17
7,77,62,0.826666666666667,15
8,74.9769736842105,58,0.773333333333333,19
9,76.9967105263158,60,0.8,17
10,75.3782894736842,62,0.826666666666667,15
11,7.75,0,0,NA
