"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.2705701920945,82.188395355667,137,0.913333333333333,15,31708.2280768378
2,75.1635268952316,80.6213339343641,134,0.893333333333333,18,30065.4107580926
3,75.0965443657147,80.5892271868254,133,0.886666666666667,19,30038.6177462859
4,75.0900975461903,80.5879217256,133,0.886666666666667,19,30036.0390184761
5,75.1008327768122,80.6051990260133,133,0.886666666666667,19,30040.3331107249
6,75.0917727467353,80.5856629101118,133,0.886666666666667,19,30036.7090986941
7,75.0932232558113,80.5978013694192,133,0.886666666666667,19,30037.2893023245
8,75.0956218549067,80.5996145626584,133,0.886666666666667,19,30038.2487419627
9,75.0907488685226,80.5978606030427,133,0.886666666666667,19,30036.299547409
10,75.0899271424124,80.5893336738192,133,0.886666666666667,19,30035.970856965
11,8.05661495874998,8.05661495874998,0,0,NA,3222.64598349999
