"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,85.5886095141759,99,12.5817357839903,25,34235.4438056704,5032.69431359613,151,1.00666666666667,1,0,0,NA
2,33.8927556560405,76.0188700928093,25.7412368751773,63.3029523641503,13557.1022624162,10296.4947500709,33,0.22,18,0,0,NA
3,0.0277106080867812,0.180661018254259,59.6540822928134,64.262919475281,11.0842432347125,23861.6329171254,0,0,NA,0,0,NA
4,4.32415351062205e-06,2.8162020901441e-05,59.7123515726372,64.2627739572504,0.00172966140424882,23884.9406290549,0,0,NA,0,0,NA
5,6.74056213799891e-10,4.38993648369817e-09,59.7121046188528,64.2631483355094,2.69622485519956e-07,23884.8418475411,0,0,NA,0,0,NA
6,1.050738951123e-13,6.84317324603479e-13,59.7119736288003,64.262111623258,4.20295580449198e-11,23884.7894515201,0,0,NA,0,0,NA
7,1.63793677027591e-17,1.06674405234259e-16,59.7122774491757,64.2628115775312,6.55174708110365e-15,23884.9109796703,0,0,NA,0,0,NA
8,2.55325519959319e-21,1.6628634232134e-20,59.7120534868591,64.2624371874926,1.02130207983728e-18,23884.8213947437,0,0,NA,0,0,NA
9,3.98015616318067e-25,2.59217164304987e-24,59.7121231792331,64.2629906383319,1.59206246527227e-22,23884.8492716932,0,0,NA,0,0,NA
10,6.20443438571242e-29,4.04077944059029e-28,59.7122161285042,64.2638587128854,2.48177375428497e-26,23884.8864514017,0,0,NA,0,0,NA
11,2.37896553775274e-32,2.37896553775274e-32,6.4261622051863,6.4261622051863,9.51586215101098e-30,2570.46488207452,0,0,NA,0,0,NA
