"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,43.7485590255694,45.824946410153,0,0,NA,17499.4236102278
2,38.4211327478154,40.6150186585218,0,0,NA,15368.4530991262
3,37.8079094350092,40.1129832492802,0,0,NA,15123.1637740037
4,37.7471120449768,40.052246252511,0,0,NA,15098.8448179907
5,37.7412512054202,40.0464332174072,0,0,NA,15096.5004821681
6,37.7405178709228,40.0459612663311,0,0,NA,15096.2071483691
7,37.7405405909393,40.0461951955793,0,0,NA,15096.2162363757
8,37.7406740766555,40.0456162065408,0,0,NA,15096.2696306622
9,37.7406022892266,40.046347666574,0,0,NA,15096.2409156906
10,37.7405846238628,40.0456194338718,0,0,NA,15096.2338495451
11,4.00172420747535,4.00172420747535,0,0,NA,1600.68968299014
