"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,0.172049148206173,0,0,NA
2,0.401947450453406,0,0,NA
3,0.718301862385778,0,0,NA
4,1.05045438503804,0,0,NA
5,1.44802497953642,0,0,NA
6,1.92677244374627,0,0,NA
7,2.50333075919075,0,0,NA
8,3.17868353690603,0,0,NA
9,3.95693101898594,0,0,NA
10,4.78760586452752,0,0,NA
11,0.73028865793812,0,0,NA
