"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,73.6710526315789,55,0.733333333333333,22
2,74.1184210526316,55,0.733333333333333,22
3,75.4342105263158,57,0.76,17
4,69.2368421052632,49,0.653333333333333,27
5,70.2631578947368,55,0.733333333333333,20
6,74.5131578947368,56,0.746666666666667,16
7,75.5657894736842,61,0.813333333333333,15
8,0,0,0,NA
9,0,0,0,NA
10,0,0,0,NA
11,0,0,0,NA
