"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.6556066137916,85,151,1.00666666666667,1,33062.2426455167
2,76.9532080070996,82.5493384149722,134,0.893333333333333,18,30781.2832028399
3,76.9473059401696,82.5290374074447,134,0.893333333333333,18,30778.9223760678
4,76.9496227866716,82.539518257045,134,0.893333333333333,18,30779.8491146686
5,76.9561965024266,82.550887375391,134,0.893333333333333,18,30782.4786009706
6,76.9522041751929,82.5483438103821,134,0.893333333333333,18,30780.8816700771
7,76.9483159486132,82.5370030340694,134,0.893333333333333,18,30779.3263794453
8,76.9538311096281,82.5586138184753,134,0.893333333333333,18,30781.5324438512
9,76.9532768428901,82.5507049939145,134,0.893333333333333,18,30781.3107371561
10,76.9593822150663,82.5429806354099,134,0.893333333333333,18,30783.7528860265
11,8.25127367818232,8.25127367818232,0,0,NA,3300.50947127293
