"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,18.3556004398763,33.6901219303433,69.1639738255461,75,7342.24017595051,27665.5895302184,0,0,NA,63,0.42,1
2,1.18705836341909,7.62297223000679,69.393034453239,74.9272675941982,474.823345367636,27757.2137812956,0,0,NA,126,0.84,26
3,0.000150523983312165,0.00100332885742479,70.6501396209068,74.9343552422554,0.060209593324866,28260.0558483627,0,0,NA,132,0.88,20
4,1.88215569266665e-08,1.25456679658104e-07,70.6488164157924,74.9307684665581,7.52862277066659e-06,28259.526566317,0,0,NA,132,0.88,20
5,2.35350243985006e-12,1.56875060864962e-11,70.6487103343662,74.9341365666023,9.41400975940024e-10,28259.4841337465,0,0,NA,132,0.88,20
6,2.94278710814545e-16,1.96153572588759e-15,70.6491343214538,74.9323924097915,1.17711484325818e-13,28259.6537285815,0,0,NA,132,0.88,20
7,3.67952876831518e-20,2.45261009805239e-19,70.6493730058717,74.9329543463866,1.47181150732607e-17,28259.7492023487,0,0,NA,132,0.88,20
8,4.60084161370115e-24,3.0667269951364e-23,70.6486341793711,74.9327992004997,1.84033664548046e-21,28259.4536717484,0,0,NA,132,0.88,20
9,5.75286999861623e-28,3.8346211846803e-27,70.6503477861717,74.9349608667529,2.30114799944649e-25,28260.1391144687,0,0,NA,132,0.88,20
10,7.19345318138397e-32,4.79486061257275e-31,70.6503214690244,74.9352269237958,2.87738127255359e-29,28260.1285876098,0,0,NA,132,0.88,20
11,2.68177684236145e-35,2.68177684236145e-35,7.49307416177764,7.49307416177764,1.07271073694458e-32,2997.22966471106,0,0,NA,0,0,NA
