"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.5070627824771,88.9154766440758,66.7535566842262,80,34602.8251129909,26701.4226736905,144,0.96,8,14,0.0933333333333333,1
2,30.1453958609482,86.8797086426872,69.4164026701144,81.6264861330766,12058.1583443793,27766.5610680458,33,0.22,11,98,0.653333333333333,54
3,0.262862227324844,1.62418595369028,77.6711933276843,81.7058074321833,105.144890929938,31068.4773310737,0,0,NA,138,0.92,14
4,0.00129583167884375,0.00805240401133845,77.7337735618174,81.7075414674707,0.518332671537498,31093.509424727,0,0,NA,138,0.92,14
5,6.36575141707355e-06,3.95617541660258e-05,77.7330605827434,81.7055916737546,0.00254630056682942,31093.2242330974,0,0,NA,138,0.92,14
6,3.12715778833157e-08,1.94351634928175e-07,77.7341136270216,81.705529219995,1.25086311533263e-05,31093.6454508087,0,0,NA,138,0.92,14
7,1.53639765471285e-10,9.54826207454947e-10,77.7318443402949,81.7073840285453,6.1455906188514e-08,31092.7377361179,0,0,NA,138,0.92,14
8,7.54742143102399e-13,4.69061547034745e-12,77.733839218879,81.7068777414088,3.0189685724096e-10,31093.5356875516,0,0,NA,138,0.92,14
9,3.70805114943032e-15,2.30443290014567e-14,77.7336851659999,81.7117951666963,1.48322045977213e-12,31093.4740664,0,0,NA,138,0.92,14
10,1.82136133023355e-17,1.13192906749292e-16,77.734683731549,81.7072065522565,7.28544532093422e-15,31093.8734926196,0,0,NA,138,0.92,14
11,1.06296783817439e-20,1.06296783817439e-20,8.1695257986096,8.1695257986096,4.25187135269756e-18,3267.81031944384,0,0,NA,0,0,NA
