"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,19.6164284465615,79.7559441302221,74.3771096610959,81.6727537123908,7846.57137862461,29750.8438644384,17,0.113333333333333,1,117,0.78,35
2,0.00282427490470686,0.018588849892176,77.732346280081,81.7067630292933,1.12970996188274,31092.9385120324,0,0,NA,138,0.92,14
3,3.15825554566076e-07,2.07863070934455e-06,77.734478033046,81.712724441038,0.00012633022182643,31093.7912132184,0,0,NA,138,0.92,14
4,3.53183781123895e-11,2.32452732272451e-10,77.7327454100022,81.7115487232891,1.41273512449558e-08,31093.0981640009,0,0,NA,138,0.92,14
5,3.94916439429258e-15,2.59915422256417e-14,77.7346423440676,81.7104536947403,1.57966575771703e-12,31093.856937627,0,0,NA,138,0.92,14
6,4.41598803393274e-19,2.90641836700498e-18,77.734535835113,81.7084515714403,1.76639521357309e-16,31093.8143340452,0,0,NA,138,0.92,14
7,4.93822522366487e-23,3.25014989279163e-22,77.7327168573926,81.7094009811038,1.97529008946595e-20,31093.086742957,0,0,NA,138,0.92,14
8,5.52247244112687e-27,3.63469837468923e-26,77.7330318518345,81.7054680620399,2.20898897645075e-24,31093.2127407338,0,0,NA,138,0.92,14
9,6.17516048933113e-31,4.06421156433501e-30,77.7343869499346,81.7080524184737,2.47006419573245e-28,31093.7547799739,0,0,NA,138,0.92,14
10,6.90555756271553e-35,4.54498608409849e-34,77.7338554042151,81.7080697146195,2.76222302508621e-32,31093.542161686,0,0,NA,138,0.92,14
11,2.54202150912947e-38,2.54202150912947e-38,8.16917178288698,8.16917178288698,1.01680860365179e-35,3267.66871315479,0,0,NA,0,0,NA
