"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.06824561403509,0,0,NA
2,23.5611111111111,0,0,NA
3,43.0833918128655,0,0,NA
4,57.3254970760234,16,0.213333333333333,56
5,67.3100584795322,50,0.666666666666667,20
6,72.9173099415205,60,0.8,17
7,73.0754970760234,60,0.8,17
8,73.3224561403509,60,0.8,17
9,73.2460233918129,60,0.8,17
10,73.072865497076,60,0.8,17
11,8.05333333333333,0,0,NA
