"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.5080511805382,100,139,0.926666666666667,1,32203.2204722153
2,76.7211368955365,82.3501470520471,134,0.893333333333333,18,30688.4547582146
3,76.7114389001171,82.3466041310334,134,0.893333333333333,18,30684.5755600469
4,76.7180403720906,82.34124535425,134,0.893333333333333,18,30687.2161488362
5,76.7150926822073,82.3505482869616,134,0.893333333333333,18,30686.0370728829
6,76.7090572706574,82.3483481936036,134,0.893333333333333,18,30683.622908263
7,76.7112874689498,82.3343434666801,134,0.893333333333333,18,30684.5149875799
8,76.7182435176926,82.3521948686179,134,0.893333333333333,18,30687.297407077
9,76.7127824166138,82.3376670578256,134,0.893333333333333,18,30685.1129666455
10,76.7146246162372,82.3468487081071,134,0.893333333333333,18,30685.8498464949
11,8.22915237246004,8.22915237246004,0,0,NA,3291.66094898402
