"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.60695906432749,0,0,NA
2,24.4847953216374,0,0,NA
3,36.9651461988304,0,0,NA
4,43.5332748538012,0,0,NA
5,46.8006432748538,0,0,NA
6,49.6937426900585,0,0,NA
7,51.8715789473684,0,0,NA
8,53.8389473684211,0,0,NA
9,57.5873099415205,19,0.253333333333333,28
10,60.830701754386,33,0.44,24
11,4.02222222222222,0,0,NA
