"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,71.5541980694683,76.6643522526249,131,0.873333333333333,21,28621.6792277873
2,70.5029903846462,76.260095091026,129,0.86,23,28201.1961538585
3,70.4809196279507,76.2472906462686,129,0.86,23,28192.3678511803
4,70.4837395827604,76.2550895928248,129,0.86,23,28193.4958331042
5,70.4826830066831,76.2445285488016,129,0.86,23,28193.0732026732
6,70.4785094007476,76.2522825668347,129,0.86,23,28191.403760299
7,70.4820400075982,76.2519966968543,129,0.86,23,28192.8160030393
8,70.480193481707,76.2520912653495,129,0.86,23,28192.0773926828
9,70.4782442878672,76.2529191541949,129,0.86,23,28191.2977151469
10,70.4813222419158,76.2509014863826,129,0.86,23,28192.5288967663
11,7.62384107797181,7.62384107797181,0,0,NA,3049.53643118872
